province/territory,2016,2017,2018,2019,2020,2021,2022,2023,csd_code,csd_name
Manitoba,0.0,1.0,2.0,2.0,4.0,2.0,6.0,2.0,4617026,Alonsa
Manitoba,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4617035,McCreary
Manitoba,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,4617041,Ste. Rose
Manitoba,41.0,6.0,23.0,36.0,18.0,0.0,40.0,0.0,4617048,Dauphin
Manitoba,5.0,10.0,10.0,16.0,16.0,10.0,61.0,57.0,4617050,Dauphin
Manitoba,43.0,58.0,53.0,68.0,75.0,28.0,75.0,84.0,4617054,Gilbert Plains
Manitoba,0.0,0.0,0.0,1.0,0.0,0.0,2.0,26.0,4617058,Grandview
Manitoba,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4617072,Mossey River
Manitoba,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4618031,Gimli
Manitoba,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,4618034,Winnipeg Beach
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4618037,Armstrong
Manitoba,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,4618040,St. Laurent
Manitoba,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4618044,Coldwell
Manitoba,2.0,1.0,0.0,3.0,3.0,3.0,17.0,15.0,4618060,Grahamdale
Manitoba,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4618067,Fairford (Part) 50
Manitoba,3.0,7.0,8.0,15.0,8.0,5.0,6.0,17.0,4618068,Fisher
Manitoba,8.0,6.0,6.0,13.0,11.0,25.0,22.0,16.0,4618074,Arborg
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4618076,Bifrost-Riverton
Manitoba,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4619045,"Division No. 19, Unorganized"
Manitoba,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4619052,Bloodvein 12
Manitoba,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4619059,Peguis 1B
Manitoba,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619075,Poplar River 16
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4619079,Pauingassi First Nation
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4620042,Swan Valley West
Manitoba,0.0,1.0,2.0,7.0,3.0,1.0,10.0,39.0,4620048,Swan River
Manitoba,0.0,0.0,3.0,0.0,1.0,12.0,1.0,0.0,4620051,Minitonas-Bowsman
Manitoba,0.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,4621027,Grand Rapids 33
Manitoba,7.0,0.0,4.0,0.0,0.0,0.0,7.0,7.0,4621043,Opaskwayak Cree Nation 21E
Manitoba,0.0,8.0,0.0,11.0,2.0,7.0,46.0,37.0,4621045,The Pas
Manitoba,0.0,3.0,0.0,3.0,1.0,0.0,14.0,16.0,4621064,Flin Flon (Part)
Manitoba,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4621071,Snow Lake
Manitoba,19.0,19.0,5.0,17.0,5.0,14.0,65.0,47.0,4622026,Thompson
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4622046,"Division No. 22, Unorganized"
Manitoba,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4622055,God's River 86A
Manitoba,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4622059,Nelson House 170
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4622063,Split Lake (Part) 171
Manitoba,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4622065,York Landing
Manitoba,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4623047,Lynn Lake
Manitoba,3.0,17.0,19.0,13.0,5.0,0.0,0.0,0.0,4623056,Churchill
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4623064,Pukatawagan 198
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4623071,Shamattawa 1
Manitoba,79.0,90.0,9.0,6.0,8.0,1.0,38.0,62.0,Unspecified,0
Saskatchewan,2.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,4701008,Carnduff
Saskatchewan,0.0,3.0,1.0,0.0,0.0,1.0,5.0,5.0,4701014,Oxbow
Saskatchewan,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4701017,Frobisher
Saskatchewan,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,4701021,Bienfait
Saskatchewan,12.0,3.0,34.0,34.0,4.0,10.0,15.0,9.0,4701024,Estevan
Saskatchewan,3.0,1.0,4.0,3.0,20.0,6.0,10.0,6.0,4701032,Lampman
Saskatchewan,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4701039,Reciprocity No. 32
Saskatchewan,2.0,2.0,4.0,0.0,3.0,0.0,2.0,0.0,4701047,Antler No. 61
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4701049,Redvers
Saskatchewan,3.0,1.0,3.0,3.0,2.0,0.0,10.0,8.0,4701056,Carlyle
Saskatchewan,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,4701058,Brock No. 64
Saskatchewan,2.0,3.0,1.0,7.0,2.0,0.0,2.0,2.0,4701059,Arcola
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4701066,Stoughton
Saskatchewan,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4701069,Golden West No. 95
Saskatchewan,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4701078,Wawota
Saskatchewan,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4701091,Walpole No. 92
Saskatchewan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4702001,Cambria No. 6
Saskatchewan,0.0,1.0,0.0,11.0,5.0,2.0,5.0,0.0,4702002,Torquay
Saskatchewan,0.0,2.0,0.0,4.0,3.0,6.0,10.0,6.0,4702006,Souris Valley No. 7
Saskatchewan,1.0,0.0,1.0,0.0,4.0,0.0,6.0,4.0,4702016,Minton
Saskatchewan,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4702024,Bengough No. 40
Saskatchewan,0.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0,4702028,Ceylon
Saskatchewan,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,4702031,Radville
Saskatchewan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4702038,Halbrite
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4702041,Macoun
Saskatchewan,6.0,6.0,1.0,12.0,13.0,8.0,21.0,34.0,4702047,Weyburn
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4702058,Ogema
Saskatchewan,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4702062,Avonlea
Saskatchewan,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4702067,Milestone
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4702071,Lang
Saskatchewan,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4702072,Yellow Grass
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4702073,Wellington No. 97
Saskatchewan,0.0,2.0,0.0,0.0,0.0,0.0,7.0,8.0,4702078,Fillmore
Saskatchewan,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4702079,Creelman
Saskatchewan,0.0,9.0,5.0,27.0,1.0,0.0,0.0,6.0,4703004,Coronach
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4703009,Rockglen
Saskatchewan,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4703011,Old Post No. 43
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4703018,Mankota No. 45
Saskatchewan,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4703022,Waverley No. 44
Saskatchewan,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4703028,Willow Bunch
Saskatchewan,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,4703029,Excel No. 71
Saskatchewan,2.0,2.0,2.0,0.0,0.0,2.0,4.0,13.0,4703036,Assiniboia
Saskatchewan,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4703038,Stonehenge No. 73
Saskatchewan,1.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,4703044,Lafleche
Saskatchewan,2.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,4703051,Kincaid
Saskatchewan,4.0,0.0,4.0,0.0,0.0,0.0,13.0,17.0,4703052,Hazenmore
Saskatchewan,1.0,2.0,0.0,2.0,0.0,0.0,8.0,0.0,4703058,Ponteix
Saskatchewan,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,4703059,Whiska Creek No. 106
Saskatchewan,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4703071,Gravelbourg
Saskatchewan,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4703074,Sutton No. 103
Saskatchewan,2.0,2.0,2.0,2.0,1.0,0.0,1.0,5.0,4703092,Mossbank
Saskatchewan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4704002,Val Marie
Saskatchewan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4704003,Val Marie No. 17
Saskatchewan,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4704009,Climax
Saskatchewan,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4704019,Reno No. 51
Saskatchewan,1.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,4704026,Eastend
Saskatchewan,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,4704036,Shaunavon
Saskatchewan,1.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,4704048,Maple Creek
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4704061,Lac Pelletier No. 107
Saskatchewan,8.0,9.0,2.0,4.0,6.0,3.0,15.0,30.0,4705004,Moosomin
Saskatchewan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4705011,Silverwood No. 123
Saskatchewan,0.0,5.0,0.0,1.0,1.0,0.0,5.0,9.0,4705016,Kipling
Saskatchewan,9.0,6.0,3.0,7.0,5.0,3.0,4.0,0.0,4705018,Chester No. 125
Saskatchewan,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,4705024,Wolseley
Saskatchewan,3.0,2.0,0.0,3.0,5.0,2.0,1.0,7.0,4705029,Grenfell
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4705031,Broadview
Saskatchewan,4.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,4705034,Whitewood
Saskatchewan,10.0,10.0,10.0,18.0,9.0,6.0,17.0,36.0,4705038,Rocanville
Saskatchewan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4705041,Spy Hill No. 152
Saskatchewan,20.0,14.0,14.0,12.0,23.0,13.0,20.0,11.0,4705048,Langenburg
Saskatchewan,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4705051,Fertile Belt No. 183
Saskatchewan,8.0,1.0,3.0,4.0,4.0,0.0,12.0,27.0,4705052,Esterhazy
Saskatchewan,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,4705057,Grayson No. 184
Saskatchewan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4705066,Lemberg
Saskatchewan,15.0,5.0,7.0,12.0,4.0,3.0,11.0,17.0,4705074,Melville
Saskatchewan,0.0,0.0,3.0,3.0,0.0,4.0,5.0,4.0,4705077,Saltcoats No. 213
Saskatchewan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4705079,Bredenbury
Saskatchewan,4.0,11.0,17.0,16.0,27.0,14.0,24.0,33.0,4705096,MacNutt
Saskatchewan,1.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,4706002,Montmartre
Saskatchewan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4706004,Francis No. 127
Saskatchewan,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,4706008,Sedley
Saskatchewan,1.0,7.0,7.0,5.0,5.0,5.0,20.0,0.0,4706011,Lajord No. 128
Saskatchewan,6.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,4706022,Belle Plaine
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4706023,Pense
Saskatchewan,0.0,0.0,0.0,4.0,0.0,7.0,18.0,19.0,4706026,Sherwood No. 159
Saskatchewan,126.0,127.0,94.0,138.0,94.0,156.0,343.0,459.0,4706027,Regina
Saskatchewan,5.0,0.0,4.0,12.0,5.0,3.0,9.0,15.0,4706029,Edenwold No. 158
Saskatchewan,6.0,2.0,0.0,6.0,6.0,0.0,16.0,23.0,4706030,White City
Saskatchewan,1.0,2.0,0.0,6.0,1.0,2.0,18.0,2.0,4706031,Pilot Butte
Saskatchewan,0.0,0.0,0.0,3.0,1.0,4.0,9.0,3.0,4706032,Balgonie
Saskatchewan,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,4706036,Qu'Appelle
Saskatchewan,4.0,0.0,2.0,4.0,6.0,17.0,16.0,30.0,4706039,Indian Head
Saskatchewan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4706042,Abernethy No. 186
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4706047,Balcarres
Saskatchewan,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,4706049,Lebret
Saskatchewan,2.0,2.0,1.0,4.0,1.0,0.0,4.0,6.0,4706051,Fort Qu'Appelle
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4706055,Buena Vista
Saskatchewan,9.0,8.0,8.0,8.0,8.0,17.0,9.0,26.0,4706056,Lumsden
Saskatchewan,8.0,18.0,7.0,14.0,2.0,15.0,14.0,7.0,4706058,Regina Beach
Saskatchewan,0.0,0.0,0.0,0.0,16.0,4.0,0.0,8.0,4706059,Dufferin No. 190
Saskatchewan,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4706063,Sarnia No. 221
Saskatchewan,4.0,4.0,0.0,5.0,0.0,0.0,3.0,2.0,4706064,Chamberlain
Saskatchewan,17.0,15.0,15.0,15.0,15.0,18.0,15.0,15.0,4706070,Longlaketon No. 219
Saskatchewan,2.0,0.0,4.0,3.0,2.0,5.0,0.0,5.0,4706074,Strasbourg
Saskatchewan,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4706092,Southey
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4706094,Cupar
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4706096,Lipton No. 217
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4706813,Muscowpetung 80
Saskatchewan,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4707001,Baildon No. 131
Saskatchewan,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,4707014,Lawtonia No. 135
Saskatchewan,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4707018,Coulee No. 136
Saskatchewan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4707021,Excelsior No. 166
Saskatchewan,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4707022,Waldeck
Saskatchewan,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4707024,Morse No. 165
Saskatchewan,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4707026,Herbert
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4707031,Chaplin
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4707034,Mortlach
Saskatchewan,2.0,0.0,3.0,5.0,2.0,2.0,2.0,1.0,4707037,Caronport
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,4707038,Moose Jaw No. 161
Saskatchewan,6.0,5.0,5.0,16.0,11.0,11.0,111.0,72.0,4707039,Moose Jaw
Saskatchewan,12.0,12.0,10.0,10.0,21.0,1.0,8.0,14.0,4707042,Marquis No. 191
Saskatchewan,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4707043,Tuxford
Saskatchewan,0.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,4707054,Central Butte
Saskatchewan,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4707059,Lucky Lake
Saskatchewan,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4707063,Victory No. 226
Saskatchewan,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4707067,Coteau No. 255
Saskatchewan,0.0,4.0,2.0,5.0,6.0,0.0,17.0,14.0,4707071,Maple Bush No. 224
Saskatchewan,12.0,10.0,13.0,73.0,44.0,8.0,101.0,84.0,4708004,Swift Current
Saskatchewan,4.0,0.0,1.0,11.0,3.0,1.0,6.0,4.0,4708006,Webb No. 138
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4708022,Richmound
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4708028,Pittville No. 169
Saskatchewan,2.0,1.0,10.0,3.0,3.0,1.0,2.0,3.0,4708031,Riverside No. 168
Saskatchewan,1.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4708042,Lacadena No. 228
Saskatchewan,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4708046,Miry Creek No. 229
Saskatchewan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4708049,Lancer
Saskatchewan,0.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,4708053,Clinworth No. 230
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4708057,Prelate
Saskatchewan,0.0,3.0,1.0,1.0,2.0,1.0,8.0,4.0,4708058,Leader
Saskatchewan,3.0,0.0,4.0,5.0,4.0,2.0,5.0,10.0,4708061,Deer Forks No. 232
Saskatchewan,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4708062,Burstall
Saskatchewan,20.0,17.0,11.0,20.0,17.0,18.0,3.0,10.0,4708068,Eatonia
Saskatchewan,3.0,2.0,1.0,2.0,4.0,3.0,0.0,3.0,4708076,Eston
Saskatchewan,5.0,0.0,0.0,4.0,1.0,0.0,2.0,4.0,4708094,Elrose
Saskatchewan,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709006,Wallace No. 243
Saskatchewan,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4709009,Rhein
Saskatchewan,0.0,0.0,2.0,12.0,0.0,0.0,1.0,8.0,4709011,Orkney No. 244
Saskatchewan,11.0,6.0,4.0,4.0,16.0,12.0,23.0,33.0,4709012,Yorkton
Saskatchewan,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4709023,Insinger No. 275
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4709029,Good Lake No. 274
Saskatchewan,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4709032,Canora
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4709038,Togo
Saskatchewan,2.0,1.0,0.0,1.0,0.0,0.0,9.0,2.0,4709039,Kamsack
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4709058,Invermay
Saskatchewan,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4709060,Hazel Dell No. 335
Saskatchewan,2.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,4709064,Preeceville
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4709066,Sturgis
Saskatchewan,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4709069,Stenen
Saskatchewan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4709072,Norquay
Saskatchewan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4709075,Livingston No. 331
Saskatchewan,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4710004,Ituna
Saskatchewan,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,4710009,Kelliher
Saskatchewan,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4710022,Semans
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4710027,Raymore
Saskatchewan,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4710036,Foam Lake No. 276
Saskatchewan,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,4710038,Foam Lake
Saskatchewan,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,4710046,Big Quill No. 308
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4710052,Prairie Rose No. 309
Saskatchewan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4710056,Leroy No. 339
Saskatchewan,0.0,0.0,0.0,1.0,5.0,0.0,7.0,15.0,4710058,Leroy
Saskatchewan,5.0,4.0,10.0,36.0,4.0,18.0,5.0,7.0,4710062,Watson
Saskatchewan,2.0,6.0,1.0,13.0,17.0,6.0,11.0,8.0,4710064,Quill Lake
Saskatchewan,0.0,4.0,3.0,3.0,15.0,3.0,6.0,11.0,4710068,Wadena
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4710071,Sasman No. 336
Saskatchewan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4711002,Duval
Saskatchewan,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4711004,Govan
Saskatchewan,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4711008,Imperial
Saskatchewan,0.0,0.0,0.0,2.0,0.0,1.0,7.0,2.0,4711014,Davidson
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4711018,Loreburn No. 254
Saskatchewan,3.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,4711019,Elbow
Saskatchewan,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,4711026,Rudy No. 284
Saskatchewan,49.0,60.0,62.0,54.0,62.0,72.0,41.0,82.0,4711027,Outlook
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4711036,Kenaston
Saskatchewan,1.0,1.0,3.0,2.0,6.0,5.0,7.0,9.0,4711038,Bladworth
Saskatchewan,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4711039,Wood Creek No. 281
Saskatchewan,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4711048,Drake
Saskatchewan,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4711049,Lanigan
Saskatchewan,1.0,0.0,1.0,3.0,0.0,0.0,8.0,6.0,4711053,Watrous
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4711054,Manitou Beach
Saskatchewan,0.0,2.0,1.0,3.0,0.0,0.0,0.0,7.0,4711061,Dundurn No. 314
Saskatchewan,9.0,8.0,9.0,10.0,7.0,6.0,4.0,24.0,4711065,Corman Park No. 344
Saskatchewan,145.0,139.0,224.0,147.0,158.0,201.0,436.0,577.0,4711066,Saskatoon
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4711067,Langham
Saskatchewan,12.0,1.0,16.0,14.0,13.0,19.0,29.0,32.0,4711068,Warman
Saskatchewan,11.0,9.0,11.0,22.0,1.0,11.0,24.0,24.0,4711069,Blucher No. 343
Saskatchewan,0.0,1.0,2.0,3.0,1.0,1.0,8.0,11.0,4711070,Martensville
Saskatchewan,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4711072,Allan
Saskatchewan,0.0,1.0,8.0,0.0,3.0,20.0,1.0,15.0,4711075,Osler
Saskatchewan,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4711079,Colonsay
Saskatchewan,0.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,4711091,Viscount No. 341
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4712004,St. Andrews No. 287
Saskatchewan,1.0,0.0,5.0,3.0,5.0,1.0,10.0,12.0,4712006,Rosetown
Saskatchewan,2.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,4712012,Milden
Saskatchewan,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4712016,Dinsmore
Saskatchewan,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4712020,Fertile Valley No. 285
Saskatchewan,4.0,2.0,0.0,4.0,0.0,1.0,7.0,2.0,4712026,Montrose No. 315
Saskatchewan,0.0,0.0,0.0,3.0,3.0,2.0,4.0,3.0,4712038,Mountain View No. 318
Saskatchewan,2.0,1.0,3.0,12.0,3.0,1.0,7.0,9.0,4712046,Biggar
Saskatchewan,4.0,6.0,12.0,0.0,1.0,2.0,2.0,0.0,4712054,Vanscoy No. 345
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4712059,Asquith
Saskatchewan,2.0,0.0,0.0,13.0,6.0,1.0,5.0,0.0,4712064,Eagle Creek No. 376
Saskatchewan,2.0,3.0,5.0,2.0,1.0,4.0,4.0,30.0,4712079,Battleford
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4713006,Kindersley No. 290
Saskatchewan,8.0,7.0,3.0,9.0,11.0,8.0,37.0,33.0,4713008,Kindersley
Saskatchewan,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4713011,Milton No. 292
Saskatchewan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4713026,Coleville
Saskatchewan,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,4713028,Winslow No. 319
Saskatchewan,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4713032,Grandview No. 349
Saskatchewan,2.0,0.0,0.0,4.0,0.0,3.0,2.0,5.0,4713042,Kerrobert
Saskatchewan,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4713044,Luseland
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4713046,Heart's Hill No. 352
Saskatchewan,0.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,4713049,Eye Hill No. 382
Saskatchewan,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4713051,Macklin
Saskatchewan,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4713069,Wilkie
Saskatchewan,1.0,0.0,0.0,5.0,1.0,4.0,7.0,3.0,4713074,Unity
Saskatchewan,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,4713076,Senlac No. 411
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4713091,Marsden
Saskatchewan,0.0,0.0,7.0,5.0,5.0,5.0,6.0,9.0,4713092,Hillsdale No. 440
Saskatchewan,3.0,6.0,2.0,6.0,3.0,5.0,5.0,5.0,4713098,Cut Knife
Saskatchewan,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4713836,Little Pine 116
Saskatchewan,4.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,4714004,Hudson Bay
Saskatchewan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4714006,Porcupine No. 395
